College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,MBCDNC,MBCV,SC,SCA,ST
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",AD,Artificial Intelligence and Data Science,189.0,186.605,184.0,184.835,182.35,182.615,169.325,,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",AL,Artificial Intelligence and Machine Learning,187.5,186.0,182.725,183.5,181.54,180.65,167.26,,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",BT,BIO TECHNOLOGY,186.5,181.89,170.155,181.5,177.185,182.9,162.045,,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CE,CIVIL ENGINEERING,168.415,158.91,156.0,155.635,161.0,157.315,136.19,,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CH,CHEMICAL ENGINEERING,175.87,173.045,166.0,170.165,116.5,172.01,142.5,169.405,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",CS,COMPUTER SCIENCE AND ENGINEERING,191.21,189.5,187.635,190.535,186.0,186.5,178.57,167.5,129.76
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,186.5,185.615,181.725,185.0,178.205,181.615,169.415,158.795,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,179.5,176.0,167.0,173.0,167.5,170.5,145.5,,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,176.505,174.01,166.705,171.54,165.5,169.265,154.32,,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",IT,INFORMATION TECHNOLOGY,188.605,186.86,185.365,186.625,185.0,185.185,171.5,160.835,
1317,"St. Joseph’s College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",ME,MECHANICAL ENGINEERING,171.78,165.5,158.57,169.185,160.8,160.0,127.0,167.0,
1318,"T.J INSTITUTE OF TECHNOLOGY, KARAPAKKAM CH-97",CS,COMPUTER SCIENCE AND ENGINEERING,129.89,106.0,119.5,,,,,,
1318,"T.J INSTITUTE OF TECHNOLOGY, KARAPAKKAM CH-97",IT,INFORMATION TECHNOLOGY,101.0,,,,,,,,
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",AD,Artificial Intelligence and Data Science,155.21,147.185,151.5,,126.33,139.525,109.5,,
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",CS,COMPUTER SCIENCE AND ENGINEERING,155.845,119.76,136.55,151.87,136.695,135.89,126.0,,
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,123.99,,,,,,,,
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,131.925,,,,,,,,
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,160.44,,,,,,,,
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",IT,INFORMATION TECHNOLOGY,155.965,141.12,,146.5,150.35,146.5,119.33,,
1319,"Thangavelu Engineering College, Karappakkam, Chennai 600097",ME,MECHANICAL ENGINEERING,148.48,,,,,,,,
1321,"Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET), Guindy, Chennai 600032",MN,MANUFACTURING ENGINEERING,184.49,181.615,176.745,182.0,180.5,180.45,175.305,166.615,167.875
1321,"Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET), Guindy, Chennai 600032",PA,PLASTIC TECHNOLOGY,185.58,182.5,176.78,179.825,183.85,176.295,174.33,165.385,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",AE,AERONAUTICAL ENGINEERING,110.5,,,,,,,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",AG,AGRICULTURE ENGINEERING,160.07,,,,159.7,147.095,140.38,,126.5
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",BM,BIO MEDICAL ENGINEERING,150.0,133.4,,145.5,145.805,138.205,136.85,149.045,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CE,CIVIL ENGINEERING,162.375,,,,,,,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",CS,COMPUTER SCIENCE AND ENGINEERING,171.5,163.23,163.0,152.085,161.54,166.0,155.12,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,156.365,127.0,,141.5,148.535,135.5,132.19,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,128.0,115.1,,,,,81.5,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",FD,FOOD TECHNOLOGY,163.13,139.715,148.85,,,137.76,100.0,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",IT,INFORMATION TECHNOLOGY,167.055,161.095,165.315,166.035,163.56,162.385,155.955,,
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",ME,MECHANICAL ENGINEERING,110.135,,,,,,,,
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",AD,Artificial Intelligence and Data Science,183.53,181.5,177.5,,176.1,179.5,164.12,,
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CO,COMPUTER AND COMMUNICATION ENGINEERING,181.25,179.79,174.0,177.47,175.9,177.495,160.0,,
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",CS,COMPUTER SCIENCE AND ENGINEERING,186.0,184.0,179.01,185.815,177.94,181.0,167.475,113.0,
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,182.285,180.1,174.63,178.815,173.19,177.525,160.0,,
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,178.24,174.6,,172.56,165.945,175.0,148.155,,
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",IT,INFORMATION TECHNOLOGY,184.0,182.925,178.25,182.615,176.99,180.36,163.11,,
1324,"Sri Sai Ram Institute of Technology (Autonomous), West Tambaram, Chennai 600044",ME,MECHANICAL ENGINEERING,169.0,166.0,166.77,162.0,162.245,161.145,151.695,,
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,173.53,164.5,163.615,169.385,159.0,165.295,154.6,,
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,162.705,141.42,148.0,154.1,140.7,140.315,102.5,132.045,
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,143.5,104.0,,,142.24,,,,
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",IT,INFORMATION TECHNOLOGY,170.44,163.05,167.265,166.24,157.19,163.01,148.12,,
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,141.155,133.19,119.5,,,131.965,117.1,,
1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",CS,COMPUTER SCIENCE AND ENGINEERING,121.0,,,,,,,,
1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,163.0,,,,,,,,
1333,"Vi Institute of Technology, Sirunkundram Village & Post, Chengalpattu District 603108",ME,MECHANICAL ENGINEERING,136.145,,,,,,,,
1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",CE,CIVIL ENGINEERING,160.255,,,,,,,,
1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,151.86,,,,,,,,
1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,162.78,,,,,,,,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",AD,Artificial Intelligence and Data Science,191.36,190.0,188.275,188.99,183.9,187.075,179.545,159.365,151.0
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",BM,BIO MEDICAL ENGINEERING,189.76,186.23,183.915,185.285,184.075,186.76,165.71,160.095,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,189.81,189.23,187.0,186.93,183.5,186.21,174.845,162.0,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CE,CIVIL ENGINEERING,180.19,179.5,,,179.715,176.0,168.9,,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",CS,COMPUTER SCIENCE AND ENGINEERING,193.095,190.955,189.0,192.91,187.145,189.635,179.265,170.68,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,189.76,188.65,185.5,185.67,184.01,186.21,176.24,173.385,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,187.935,186.72,185.0,184.535,181.55,182.605,174.76,,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",IT,INFORMATION TECHNOLOGY,190.465,190.0,188.935,,186.405,187.79,177.55,170.405,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",ME,MECHANICAL ENGINEERING,185.0,182.64,180.5,182.955,177.745,176.87,167.01,,
1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",MZ,Mechatronics Engineering,187.58,186.02,184.36,184.9,180.285,179.0,172.96,,
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CE,CIVIL ENGINEERING,116.0,,,,,,,,
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CH,CHEMICAL ENGINEERING,122.47,,,,,,,,
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",CS,COMPUTER SCIENCE AND ENGINEERING,168.15,157.835,151.3,144.21,139.705,160.93,151.095,156.85,
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,157.02,145.635,,153.43,,150.22,132.835,97.0,
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,149.25,119.5,,,134.56,138.5,97.0,83.0,
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",IT,INFORMATION TECHNOLOGY,169.065,163.0,,156.71,,167.47,146.97,,
1401,"Adhiparasakthi Engineering College, Melmaruvathur, Chengalpattu District 603319",ME,MECHANICAL ENGINEERING,124.705,,,,,,,,
1402,"Annai Terasa College of Engineering, Thirunavalur, Kallakkurichi District 607204",CS,COMPUTER SCIENCE AND ENGINEERING,146.33,,,,,108.25,82.0,80.5,
1402,"Annai Terasa College of Engineering, Thirunavalur, Kallakkurichi District 607204",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,97.25,,,,,,,,
1402,"Annai Terasa College of Engineering, Thirunavalur, Kallakkurichi District 607204",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,110.0,,,,,,,,
1402,"Annai Terasa College of Engineering, Thirunavalur, Kallakkurichi District 607204",ME,MECHANICAL ENGINEERING,128.275,,,,,,,,
1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",AD,Artificial Intelligence and Data Science,167.33,155.0,156.135,163.725,142.01,157.89,122.275,,
1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",CS,COMPUTER SCIENCE AND ENGINEERING,168.38,160.315,153.955,155.285,144.55,158.67,147.275,,
1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,153.615,118.5,,,139.38,123.0,110.5,,
1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,147.13,125.615,,,,,139.11,,
1405,"Dhanalakshmi College of Engineering, Manimangalam, Chennai 601301",ME,MECHANICAL ENGINEERING,148.275,133.5,,,,,,,
1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",BM,BIO MEDICAL ENGINEERING,148.585,,,,,,,,
1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",CS,COMPUTER SCIENCE AND ENGINEERING,163.75,137.44,,146.0,154.055,155.02,131.275,,
1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,146.045,145.045,145.275,,,,,,
1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,141.955,,,,,,,,
1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",ME,MECHANICAL ENGINEERING,150.64,,,,,,,,
1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",MR,MARINE ENGINEERING,144.42,,,,136.0,,141.325,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",CE,CIVIL ENGINEERING,141.0,136.5,,,,83.0,,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",CS,COMPUTER SCIENCE AND ENGINEERING,169.27,156.955,158.845,157.14,130.815,160.745,120.24,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,159.04,118.5,142.78,128.1,156.29,154.98,140.0,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,154.74,125.5,,,,149.355,,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",IT,INFORMATION TECHNOLOGY,168.355,157.54,158.26,153.09,,162.525,120.0,,
1408,"I F E T College of Engineering (Autonomous), Gangarampalayam, Villupuram District 605108",ME,MECHANICAL ENGINEERING,134.045,118.475,127.265,100.5,,114.045,85.0,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",AD,Artificial Intelligence and Data Science,167.9,158.625,166.01,138.0,155.185,165.44,146.0,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",AU,AUTOMOBILE ENGINEERING,129.47,,,,,,,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",BM,BIO MEDICAL ENGINEERING,163.45,124.53,,161.5,,139.815,153.735,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",BT,BIO TECHNOLOGY,175.185,126.0,165.365,,159.585,167.375,167.755,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CE,CIVIL ENGINEERING,122.815,,,,,,,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",CS,COMPUTER SCIENCE AND ENGINEERING,169.075,162.08,162.815,171.615,157.03,160.94,136.815,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,158.56,134.12,,149.0,,157.0,135.045,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,150.0,,,,145.42,126.99,139.825,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",ME,MECHANICAL ENGINEERING,135.67,,,,,,,,
1409,"Karpagavinayaga College of Engineering and Technology, Palayanoor Post, Maduranthagam Taluk, Chengalpattu District 603308",RM,ROBOTICS AND AUTOMATION,132.99,,,,,,,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",AE,AERONAUTICAL ENGINEERING,146.2,,,,129.89,,114.0,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",BT,BIO TECHNOLOGY,143.245,113.5,138.46,,,,91.0,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",CE,CIVIL ENGINEERING,120.475,,,,,,,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",CS,COMPUTER SCIENCE AND ENGINEERING,161.93,119.0,,161.22,139.1,101.5,98.0,143.475,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,133.0,,,,,,,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,126.355,,,,,,,,
1411,"Madha Engineering College, Kundrathur, Chennai 600069",IT,INFORMATION TECHNOLOGY,154.49,126.915,,147.33,,148.98,118.67,,
1412,"Mailam Engineering College, Mailam, Villupuram District 604304",CE,CIVIL ENGINEERING,83.0,,,,,,,,
1412,"Mailam Engineering College, Mailam, Villupuram District 604304",CS,COMPUTER SCIENCE AND ENGINEERING,166.175,138.89,142.955,124.705,140.955,160.22,132.75,136.33,
1412,"Mailam Engineering College, Mailam, Villupuram District 604304",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.18,135.42,122.0,,,140.705,135.19,,
1412,"Mailam Engineering College, Mailam, Villupuram District 604304",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,152.065,,,122.575,,141.995,130.53,,
1412,"Mailam Engineering College, Mailam, Villupuram District 604304",IT,INFORMATION TECHNOLOGY,161.85,100.0,131.955,,141.615,158.145,128.47,,
1412,"Mailam Engineering College, Mailam, Villupuram District 604304",ME,MECHANICAL ENGINEERING,133.1,,,,,118.705,87.5,,
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",AD,Artificial Intelligence and Data Science,174.0,170.725,164.655,167.5,168.525,166.79,145.67,,
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",CS,COMPUTER SCIENCE AND ENGINEERING,177.315,174.605,157.97,175.825,161.755,172.0,153.275,,
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,171.76,168.0,127.1,168.13,160.845,168.935,123.33,,
1413,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakkal Village, Pondur Post, Sriperumbudur Taluk, Kancheepuram District 602105",ME,MECHANICAL ENGINEERING,167.295,163.56,144.11,166.415,167.955,166.12,150.255,,
1414,"Prince Shri Venkateshwara Padmavathy Enginering College, Ponmar, Chennai 600048",CE,CIVIL ENGINEERING,158.68,142.24,145.715,,126.1,140.9,155.04,,
1414,"Prince Shri Venkateshwara Padmavathy Enginering College, Ponmar, Chennai 600048",CS,COMPUTER SCIENCE AND ENGINEERING,175.91,173.8,172.285,169.475,165.45,169.825,160.0,,
1414,"Prince Shri Venkateshwara Padmavathy Enginering College, Ponmar, Chennai 600048",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.725,155.165,130.78,157.715,141.75,156.58,134.7,,
1414,"Prince Shri Venkateshwara Padmavathy Enginering College, Ponmar, Chennai 600048",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,162.295,147.33,,,,153.615,119.035,,
1414,"Prince Shri Venkateshwara Padmavathy Enginering College, Ponmar, Chennai 600048",IT,INFORMATION TECHNOLOGY,173.5,169.185,145.3,169.635,147.19,167.275,155.525,,
1414,"Prince Shri Venkateshwara Padmavathy Enginering College, Ponmar, Chennai 600048",ME,MECHANICAL ENGINEERING,160.24,136.42,138.815,,,139.24,132.695,,
1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",BM,BIO MEDICAL ENGINEERING,88.5,,,,,,,,
1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",CS,COMPUTER SCIENCE AND ENGINEERING,156.285,117.67,,148.215,156.025,143.275,124.55,,148.13
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",AD,Artificial Intelligence and Data Science,187.5,185.9,181.35,186.0,177.98,182.405,168.46,,141.0
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,186.7,185.36,184.095,185.665,180.36,182.5,164.755,,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",CE,CIVIL ENGINEERING,173.35,164.5,161.095,165.185,158.64,162.155,149.535,,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",CJ,M.Tech. Computer Science and Engineering (Integrated 5 years),183.0,181.0,177.395,181.075,172.65,178.44,166.67,167.5,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",CS,COMPUTER SCIENCE AND ENGINEERING,190.525,189.0,186.815,190.0,182.86,187.205,175.395,147.4,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,186.92,184.14,179.78,179.82,176.5,181.835,164.7,,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,182.5,179.78,173.415,178.205,171.945,174.275,157.715,,127.5
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,179.415,175.065,170.0,173.525,165.0,173.46,152.5,,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",IC,INSTRUMENTATION AND CONTROL ENGINEERING,181.5,176.67,,,176.385,173.365,161.0,,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",IT,INFORMATION TECHNOLOGY,188.35,187.075,182.725,186.55,182.265,184.33,170.93,146.0,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",ME,MECHANICAL ENGINEERING,175.185,170.89,166.0,170.92,166.99,166.885,143.56,,
1419,"Sri Sairam Enginering College (Autonomous), West Tambaram, Chennai 600044",MU,MECHANICAL AND AUTOMATION ENGINEERING,174.24,169.35,169.615,170.165,163.745,163.325,80.0,,
1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",AE,AERONAUTICAL ENGINEERING,158.315,129.5,,,,151.64,149.04,147.745,
1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",CS,COMPUTER SCIENCE AND ENGINEERING,171.855,169.145,,166.42,152.745,167.185,156.865,,
1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,165.67,160.9,147.92,158.71,165.07,159.0,152.33,,
1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",IT,INFORMATION TECHNOLOGY,169.075,164.5,170.5,165.42,152.89,166.985,156.955,,
1420,"Tagore Engineering College, Rathnamangalam, Vandalur Post, Chennai 600048",ME,MECHANICAL ENGINEERING,152.99,136.135,142.615,,,124.24,134.11,,
1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",CE,CIVIL ENGINEERING,115.24,,,,,,,,
1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",CS,COMPUTER SCIENCE AND ENGINEERING,160.14,132.9,147.525,137.515,,154.055,148.76,141.19,
1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,149.3,118.815,143.475,138.13,,141.24,139.33,,
1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,132.885,,,,,125.85,88.0,,
1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",ME,MECHANICAL ENGINEERING,130.76,129.11,120.135,,,84.5,113.69,,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",AD,Artificial Intelligence and Data Science,187.0,184.755,180.585,182.925,177.67,183.745,174.5,176.79,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",AG,AGRICULTURE ENGINEERING,169.12,160.765,115.5,172.815,164.835,161.845,150.98,,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CE,CIVIL ENGINEERING,167.475,160.34,149.57,166.45,160.485,155.44,146.505,131.76,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CS,COMPUTER SCIENCE AND ENGINEERING,185.515,184.0,180.185,184.5,181.11,181.0,170.0,163.095,135.0
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",CY,Cyber Security,182.035,180.5,177.13,180.725,180.0,176.47,170.205,169.56,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,180.22,177.145,173.725,177.21,170.78,174.43,160.0,124.5,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,174.985,171.185,169.93,173.925,166.7,172.075,134.5,,154.3333333
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,172.875,171.075,167.155,169.695,166.855,170.25,144.22,,
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",IT,INFORMATION TECHNOLOGY,183.86,182.375,178.5,182.37,179.54,179.855,169.0,122.0,
